TRAIN_SERVICE_CODE,ORIGIN_DEPARTURE_DATE,PLANNED_ORIGIN_LOCATION_NAME,PLANNED_DEST_LOCATION_NAME,DELAY_START_STATION,DELAY_END_STATION,PFPI_MINUTES,IS_CANCELLED,INCIDENT_REASON,INCIDENT_DESCRIPTION,IS_WEATHER_RELATED,EVENT_TYPE
25396002,2024-11-24,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25397003,2024-11-24,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25462001,2024-11-24,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25474001,2024-11-24,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,true,OU,BRI WESTERN ECS 24/11/2024,0,C
25397003,2024-11-24,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25397003,2024-11-24,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25397003,2024-11-24,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,true,OU,BRI WESTERN ECS 24/11/2024,0,C
25397003,2024-11-24,PENZANCE,LAIRA T.& R.S.M.D.,LOSTWITHIEL,LISKEARD,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25397003,2024-11-24,PENZANCE,LAIRA T.& R.S.M.D.,PENZANCE,ST ERTH,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25397003,2024-11-24,PENZANCE,LAIRA T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
25397003,2024-11-24,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,true,OU,BRI WESTERN ECS 24/11/2024,0,C
22185002,2024-11-24,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,BRI WESTERN ECS 24/11/2024,0,M
22185002,2024-11-24,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,true,OU,BRI WESTERN ECS 24/11/2024,0,C
59406441,2024-11-24,ST BLAZEY SS,GOONBARROW JUNCTION EWS,ST BLAZEY SS,ST BLAZEY SS,95,true,FL,6G03 CAPE STBLZYY,0,C
54606571,2024-11-24,GOONBARROW JN,WESTBURY DOWN T.C.,ST BLAZEY SIGNAL BOX,PAR,0,false,XW,PAR TRU TRURO VEGETATION,1,M
22180012,2024-11-25,EDINBURGH,PENZANCE,ST ERTH,PENZANCE,3,false,IB,WP774A PTS FLR CBOMJN,0,M
25397003,2024-11-25,LONDON PADDINGTON,PENZANCE,BODMIN PARKWAY,BODMIN PARKWAY,0,true,X2,WES SEVERE WEATHER BRI 25/11,1,F
25397003,2024-11-25,LONDON PADDINGTON,PENZANCE,ST AUSTELL,ST AUSTELL,0,true,X2,WES SEVERE WEATHER BRI 25/11,1,F
25397003,2024-11-25,LONDON PADDINGTON,PENZANCE,REDRUTH,REDRUTH,0,true,X2,WES SEVERE WEATHER BRI 25/11,1,F
25397003,2024-11-25,LONDON PADDINGTON,PENZANCE,CAMBORNE,CAMBORNE,0,true,X2,WES SEVERE WEATHER BRI 25/11,1,F
25474001,2024-11-25,CARDIFF CENTRAL,PENZANCE,PAR,TRURO,3,false,TT,2C87 LFNZ PAR TRU (E),0,M
25474001,2024-11-25,CARDIFF CENTRAL,PENZANCE,PAR,TRURO,1,false,ZU,2C87 1 LOST PAR TRU,0,M
53693803,2024-11-25,CANTON TAFF VALE SIDINGS,PAR,PLYMOUTH,SALTASH,0,false,MV,6J84 ON-TRACK TAU TVP,0,M
53693803,2024-11-25,CANTON TAFF VALE SIDINGS,PAR,ST GERMANS,LISKEARD,0,false,MV,6J84 ON-TRACK TAU TVP,0,M
53693803,2024-11-25,CANTON TAFF VALE SIDINGS,PAR,LISKEARD,LOSTWITHIEL,0,false,MV,6J84 ON-TRACK TAU TVP,0,M
25474001,2024-11-25,BRISTOL TEMPLE MEADS,PENZANCE,PAR,TRURO,7,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,BRISTOL TEMPLE MEADS,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,XW,BOD BODMIN VEGETATION,1,M
25474001,2024-11-25,BRISTOL TEMPLE MEADS,PENZANCE,PAR,TRURO,4,false,M0,1A73 GSMR LOS LSK,0,M
25474001,2024-11-25,BRISTOL TEMPLE MEADS,PENZANCE,PAR,TRURO,7,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,EXETER ST DAVIDS,PENZANCE,PAR,TRURO,8,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,EXETER ST DAVIDS,PENZANCE,LISKEARD,LISKEARD,5,false,XW,LOO LSK ST KEYNE VEGETATION,1,M
25474001,2024-11-25,EXETER ST DAVIDS,PENZANCE,ST ERTH,PENZANCE,3,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,PAR,TRURO,5,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,TT,2C00 LFNZ LSK LOS (E),0,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,PAR,TRURO,3,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,PLYMOUTH,SALTASH,1,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,PLYMOUTH,SALTASH,2,false,TT,2G73 LFNZ PLY SBV (E),0,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,PAR,TRURO,8,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,PLYMOUTH,SALTASH,4,false,XW,BOD BODMIN VEGETATION,1,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,PLYMOUTH,SALTASH,3,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25474001,2024-11-25,PLYMOUTH,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25474001,2024-11-25,PLYMOUTH,LISKEARD,PLYMOUTH,SALTASH,9,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25473001,2024-11-25,GUNNISLAKE,PLYMOUTH,GUNNISLAKE,GUNNISLAKE,4,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25473001,2024-11-25,GUNNISLAKE,PLYMOUTH,GUNNISLAKE,GUNNISLAKE,3,false,XW,LOO LSK ST KEYNE VEGETATION,1,M
25473001,2024-11-25,GUNNISLAKE,PLYMOUTH,GUNNISLAKE,GUNNISLAKE,5,false,TG,2G82 5 OVERTIME GSL,0,M
25476001,2024-11-25,LISKEARD,LOOE,LISKEARD,LISKEARD,57,true,XW,LOO LSK ST KEYNE VEGETATION,1,C
25476001,2024-11-25,LOOE,LISKEARD,LOOE,LOOE,57,true,XW,LOO LSK ST KEYNE VEGETATION,1,C
25476001,2024-11-25,LISKEARD,LOOE,LISKEARD,LISKEARD,57,true,XW,LOO LSK ST KEYNE VEGETATION,1,C
25476001,2024-11-25,LOOE,LISKEARD,LOOE,LOOE,57,true,XW,LOO LSK ST KEYNE VEGETATION,1,C
25476001,2024-11-25,LISKEARD,LOOE,LISKEARD,LOOE,6,false,XW,LOO LSK ST KEYNE VEGETATION,1,M
25476001,2024-11-25,LOOE,LISKEARD,LOOE,LISKEARD,12,false,XW,LOO LSK ST KEYNE VEGETATION,1,M
25476001,2024-11-25,LOOE,LISKEARD,LOOE,LOOE,8,false,XW,LOO LSK ST KEYNE VEGETATION,1,M
25476001,2024-11-25,LISKEARD,LOOE,LISKEARD,LISKEARD,57,true,XW,LOO LSK ST KEYNE VEGETATION,1,C
25476001,2024-11-25,LOOE,LISKEARD,LOOE,LOOE,57,true,XW,LOO LSK ST KEYNE VEGETATION,1,C
25476001,2024-11-25,LISKEARD,LOOE,LISKEARD,LISKEARD,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25476001,2024-11-25,LOOE,LISKEARD,LOOE,LOOE,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25474001,2024-11-25,LISKEARD,LISKEARD,LISKEARD,LISKEARD,0,false,OU,PAD WESTERN ECS 25/11/24,0,M
25397003,2024-11-25,PENZANCE,LONDON PADDINGTON,ST GERMANS,SALTASH,3,false,IB,WP774A PTS FLR CBOMJN,0,M
25396002,2024-11-25,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,85,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25397003,2024-11-25,PENZANCE,LONDON PADDINGTON,LOSTWITHIEL,LISKEARD,30,false,M0,1A73 GSMR LOS LSK,0,M
25397003,2024-11-25,PENZANCE,LONDON PADDINGTON,LOSTWITHIEL,LISKEARD,6,false,XW,BOD BODMIN VEGETATION,1,M
25397003,2024-11-25,PENZANCE,LONDON PADDINGTON,LOSTWITHIEL,LISKEARD,6,false,XW,BOD BODMIN VEGETATION,1,M
25397003,2024-11-25,PENZANCE,LONDON PADDINGTON,LOSTWITHIEL,LISKEARD,5,false,M0,1A73 GSMR LOS LSK,0,M
25397003,2024-11-25,PENZANCE,LONDON PADDINGTON,LOSTWITHIEL,LISKEARD,4,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
22180012,2024-11-25,PENZANCE,EDINBURGH,LOSTWITHIEL,LISKEARD,9,false,XW,BOD BODMIN VEGETATION,1,M
22180012,2024-11-25,PENZANCE,EDINBURGH,PENZANCE,PENZANCE,6,false,R3,1S47 OVERTIME PNZ,0,M
25479001,2024-11-25,ST ERTH,ST IVES,ST ERTH,ST ERTH,57,true,X2,AISHXO TOT FLOODING,1,C
25479001,2024-11-25,ST IVES,ST ERTH,ST IVES,ST IVES,57,true,X2,AISHXO TOT FLOODING,1,C
25479001,2024-11-25,ST ERTH,ST IVES,ST ERTH,ST ERTH,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25479001,2024-11-25,ST IVES,ST ERTH,ST IVES,ST IVES,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,5,false,XW,PAR TRU TRURO VEGETATION,1,M
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,4,false,XW,PAR TRU TRURO VEGETATION,1,M
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,XW,PAR TRU TRURO VEGETATION,1,M
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,X2,AISHXO TOT FLOODING,1,M
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25478001,2024-11-25,TRURO,FALMOUTH DOCKS,TRURO,TRURO,16,false,X2,AISHXO TOT FLOODING,1,M
25474001,2024-11-25,PENZANCE,BRISTOL TEMPLE MEADS,LISKEARD,ST GERMANS,3,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25474001,2024-11-25,PAR,PLYMOUTH,PAR,PAR,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25474001,2024-11-25,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25474001,2024-11-25,PENZANCE,PLYMOUTH,LOSTWITHIEL,LISKEARD,4,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,7,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,PENZANCE,PLYMOUTH,LOSTWITHIEL,LISKEARD,4,false,XW,BOD BODMIN VEGETATION,1,M
25474001,2024-11-25,PENZANCE,PLYMOUTH,PAR,LOSTWITHIEL,3,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25474001,2024-11-25,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25474001,2024-11-25,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,6,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25474001,2024-11-25,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25478001,2024-11-25,FALMOUTH DOCKS,PAR,FALMOUTH DOCKS,TRURO,10,false,MD,2P90 TRAIN FAULT PYN,0,M
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,5,false,XW,PAR TRU TRURO VEGETATION,1,M
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,5,false,XW,PAR TRU TRURO VEGETATION,1,M
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,XW,PAR TRU TRURO VEGETATION,1,M
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,5,false,XW,PAR TRU TRURO VEGETATION,1,M
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,57,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,X2,WES SEVERE WEATHER BRI 25/11,1,M
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IF,EXM EJ5 PTS FLR,0,M
25478001,2024-11-25,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,16,false,X2,AISHXO TOT FLOODING,1,M
25474001,2024-11-25,PENZANCE,CARDIFF CENTRAL,LOSTWITHIEL,LISKEARD,5,false,XW,BOD BODMIN VEGETATION,1,M
25474001,2024-11-25,PENZANCE,CARDIFF CENTRAL,LOSTWITHIEL,LISKEARD,4,false,XW,BOD BODMIN VEGETATION,1,M
25474001,2024-11-25,PENZANCE,CARDIFF CENTRAL,LOSTWITHIEL,LISKEARD,5,false,XW,BOD BODMIN VEGETATION,1,M
25474001,2024-11-25,PENZANCE,CARDIFF CENTRAL,PENZANCE,PENZANCE,3,false,XW,PAR TRU TRURO VEGETATION,1,M
25474001,2024-11-25,PENZANCE,CARDIFF CENTRAL,LOSTWITHIEL,LISKEARD,4,false,XW,LOO LSK ST KEYNE VEGETATION,1,M
25396002,2024-11-25,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,true,OU,PAD WESTERN ECS 25/11/24,0,C
25397003,2024-11-25,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 25/11/24,0,M
25396002,2024-11-25,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,true,OU,PAD WESTERN ECS 25/11/24,0,C
25397003,2024-11-25,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,PAD WESTERN ECS 25/11/24,0,M
25397003,2024-11-25,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,XPM WESTERM ECS 26/11/24,0,M
25397003,2024-11-25,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,true,OU,PAD WESTERN ECS 25/11/24,0,C
25474001,2024-11-25,PAR CHAPEL SIDING,PAR,PAR CHAPEL SIDING,PAR CHAPEL SIDING,0,true,OU,PAD WESTERN ECS 25/11/24,0,C
25474001,2024-11-25,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,0,false,OU,PAD WESTERN ECS 25/11/24,0,M
25397003,2024-11-25,PENZANCE,LAIRA T.& R.S.M.D.,PENZANCE,PENZANCE,0,true,OU,PAD WESTERN ECS 25/11/24,0,C
25478001,2024-11-25,PAR,EXETER TMD,SALTASH,PLYMOUTH,0,false,MD,2P90 TRAIN FAULT PYN,0,M
25478001,2024-11-25,PAR,EXETER TMD,PAR,PAR,0,false,MD,2P90 TRAIN FAULT PYN,0,M
22185002,2024-11-25,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,true,OU,PAD WESTERN ECS 25/11/24,0,C
25478001,2024-11-25,TRURO,PENZANCE T.& R.S.M.D.,TRURO,TRURO,0,false,OU,PAD WESTERN ECS 25/11/24,0,M
25397003,2024-11-25,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 25/11/24,0,M
22185002,2024-11-25,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,IB,WP774A PTS FLR CBOMJN,0,M
59406441,2024-11-25,FOWEY DOCK CARNE POINT,GOONBARROW JUNCTION EWS,FOWEY DOCK CARNE POINT,FOWEY DOCK CARNE POINT,95,true,FL,6G05 CAPE FOWEYDK,0,C
59406441,2024-11-25,GOONBARROW JUNCTION EWS,FOWEY DOCK CARNE POINT,GOONBARROW JUNCTION EWS,GOONBARROW JUNCTION EWS,95,true,FE,6G09 NO T-CREW GNBAEWS,0,C
53693803,2024-11-25,PAR,GOONBARROW JN,PAR,PAR,0,false,XW,PAR TRU TRURO VEGETATION,1,M
53693803,2024-11-25,PAR,GOONBARROW JN,PAR,ST BLAZEY SIGNAL BOX,0,false,MV,6J84 ON-TRACK TAU TVP,0,M
54606571,2024-11-25,GOONBARROW JN,WESTBURY DOWN T.C.,GOONBARROW JN,GOONBARROW JN,0,true,FL,6Y45 CAPE GNBARWJ,0,C
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,BODMIN PARKWAY,BODMIN PARKWAY,0,true,IC,BRU DM127 TC FLR,0,F
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,PAR,PAR,0,true,IC,BRU DM127 TC FLR,0,F
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,ST AUSTELL,ST AUSTELL,0,true,IC,BRU DM127 TC FLR,0,F
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,REDRUTH,REDRUTH,0,true,IC,BRU DM127 TC FLR,0,F
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,CAMBORNE,CAMBORNE,0,true,IC,BRU DM127 TC FLR,0,F
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,TRURO,TRURO,7,false,RC,1C80 BKD ASSIST TRU,0,M
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,PAR,TRURO,5,false,IB,NBY PNTS FLR,0,M
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,TRURO,CAMBORNE,6,false,XN,PNZ LC FLR,0,M
25397003,2024-11-26,LONDON PADDINGTON,PENZANCE,CAMBORNE,ST ERTH,3,false,RB,1D77 PASSENGERS MAI,0,M
25474001,2024-11-26,CARDIFF CENTRAL,PENZANCE,PAR,PAR,6,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,CARDIFF CENTRAL,PENZANCE,PLYMOUTH,SALTASH,10,false,IB,NBY PNTS FLR,0,M
25474001,2024-11-26,CARDIFF CENTRAL,PENZANCE,PAR,TRURO,6,false,IB,NBY PNTS FLR,0,M
25474001,2024-11-26,CARDIFF CENTRAL,PENZANCE,TRURO,CAMBORNE,5,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,BRISTOL TEMPLE MEADS,PENZANCE,PLYMOUTH,SALTASH,4,false,MU,5S01 DEPOT STKGIEP,0,M
25474001,2024-11-26,BRISTOL TEMPLE MEADS,PENZANCE,PAR,TRURO,3,false,IV,WSTLGHJ HLVNGTN LANDSLIP 50ESR,1,M
25474001,2024-11-26,EXETER ST DAVIDS,PENZANCE,LISKEARD,LOSTWITHIEL,2,false,TT,2C03 LFNZ LSK LOS (E),0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,LOSTWITHIEL,PAR,4,false,TZ,2C00 4 LOST LOS PAR,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,I6,LSK LOS LINE BLOCK,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,SALTASH,ST GERMANS,3,false,IC,BRU DM127 TC FLR,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,ST GERMANS,LISKEARD,3,false,IC,BRU DM127 TC FLR,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,TRURO,ST ERTH,18,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,TRURO,TRURO,13,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,CAMBORNE,ST ERTH,4,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,PLYMOUTH,SALTASH,5,false,IC,BRU DM127 TC FLR,0,M
25473001,2024-11-26,GUNNISLAKE,PLYMOUTH,GUNNISLAKE,GUNNISLAKE,5,false,IB,NBY PNTS FLR,0,M
25476001,2024-11-26,LISKEARD,LOOE,LISKEARD,LOOE,11,false,JF,2L77 ANIMAL LSK LOO (SHEEP),0,M
25476001,2024-11-26,LOOE,LISKEARD,LOOE,LOOE,14,false,JF,2L77 ANIMAL LSK LOO (SHEEP),0,M
25476001,2024-11-26,LISKEARD,LOOE,LISKEARD,LISKEARD,12,false,JF,2L77 ANIMAL LSK LOO (SHEEP),0,M
25476001,2024-11-26,LOOE,LISKEARD,LOOE,LOOE,8,false,JF,2L77 ANIMAL LSK LOO (SHEEP),0,M
25476001,2024-11-26,LISKEARD,LOOE,LISKEARD,LISKEARD,5,false,JF,2L77 ANIMAL LSK LOO (SHEEP),0,M
25476001,2024-11-26,LOOE,LISKEARD,LOOE,LOOE,3,false,JF,2L77 ANIMAL LSK LOO (SHEEP),0,M
25476001,2024-11-26,LISKEARD,LOOE,LISKEARD,LISKEARD,7,false,IC,BRU DM127 TC FLR,0,M
25476001,2024-11-26,LOOE,LISKEARD,LOOE,LOOE,6,false,IC,BRU DM127 TC FLR,0,M
25476001,2024-11-26,LISKEARD,LOOE,LISKEARD,LISKEARD,3,false,IC,BRU DM127 TC FLR,0,M
25474001,2024-11-26,LISKEARD,PLYMOUTH,LISKEARD,ST GERMANS,3,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,PLYMOUTH,SALTASH,0,false,OU,XPM WESTERM ECS 26/11/24,0,M
25474001,2024-11-26,PLYMOUTH,PENZANCE,ST ERTH,PENZANCE,0,false,OU,XPM WESTERM ECS 26/11/24,0,M
25474001,2024-11-26,LISKEARD,LISKEARD,LISKEARD,LISKEARD,0,false,OU,XPM WESTERM ECS 26/11/24,0,M
25396002,2024-11-26,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,85,true,X2,WES SEVERE WEATHER BRI 25/11,1,C
25397003,2024-11-26,PENZANCE,LONDON PADDINGTON,ST GERMANS,SALTASH,6,false,IB,NBY PNTS FLR,0,M
25397003,2024-11-26,PENZANCE,LONDON PADDINGTON,SALTASH,PLYMOUTH,3,false,IB,NBY PNTS FLR,0,M
25397003,2024-11-26,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,5,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PENZANCE,GLOUCESTER,PENZANCE,PENZANCE,14,false,TX,COS SIGNALLING FLR 26/11,0,M
25474001,2024-11-26,PENZANCE,GLOUCESTER,ST ERTH,CAMBORNE,5,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PENZANCE,GLOUCESTER,ST ERTH,ST ERTH,3,false,XN,PNZ LC FLR,0,M
25479001,2024-11-26,ST ERTH,ST IVES,ST ERTH,ST ERTH,57,true,IC,BRU DM127 TC FLR,0,C
25479001,2024-11-26,ST IVES,ST ERTH,ST IVES,ST IVES,57,true,IC,BRU DM127 TC FLR,0,C
25479001,2024-11-26,ST ERTH,ST IVES,ST ERTH,ST ERTH,5,false,XN,PNZ LC FLR,0,M
25479001,2024-11-26,ST ERTH,ST IVES,ST ERTH,ST ERTH,9,false,IB,NBY PNTS FLR,0,M
25479001,2024-11-26,ST IVES,ST ERTH,ST IVES,ST IVES,8,false,IB,NBY PNTS FLR,0,M
25479001,2024-11-26,ST ERTH,ST IVES,ST ERTH,ST ERTH,5,false,VW,NBY PLATFORM CLOSED 26/11/24,1,M
25479001,2024-11-26,ST IVES,ST ERTH,ST IVES,ST IVES,3,false,VW,NBY PLATFORM CLOSED 26/11/24,1,M
25474001,2024-11-26,PENZANCE,EXETER ST DAVIDS,PENZANCE,ST ERTH,5,false,IB,NBY PNTS FLR,0,M
25474001,2024-11-26,PENZANCE,EXETER ST DAVIDS,PAR,PAR,26,false,IB,NBY PNTS FLR,0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,TT,2C03 LFNZ LSK LOS (E),0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,3,false,IC,BRU DM127 TC FLR,0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,11,false,IV,WSTLGHJ HLVNGTN LANDSLIP 50ESR,1,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,10,false,RC,1C80 BKD ASSIST TRU,0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,11,false,RC,1C80 BKD ASSIST TRU,0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,13,false,RC,1C80 BKD ASSIST TRU,0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,12,false,RC,1C80 BKD ASSIST TRU,0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,10,false,IB,NBY PNTS FLR,0,M
25478001,2024-11-26,TRURO,FALMOUTH DOCKS,TRURO,TRURO,12,false,IB,NBY PNTS FLR,0,M
25474001,2024-11-26,PENZANCE,PLYMOUTH,ST GERMANS,SALTASH,3,false,IC,BRU DM127 TC FLR,0,M
25474001,2024-11-26,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,34,false,IC,BRU DM127 TC FLR,0,M
25474001,2024-11-26,PENZANCE,PLYMOUTH,CAMBORNE,TRURO,4,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PENZANCE,PLYMOUTH,ST ERTH,CAMBORNE,3,false,XN,PNZ LC FLR,0,M
25474001,2024-11-26,PENZANCE,PLYMOUTH,ST ERTH,ST ERTH,15,false,XN,PNZ LC FLR,0,M
